row_id,score__272_Protocol_Manipulation,score__242_Code_Injection,score__88_OS_Command_Injection,score__126_Path_Traversal,score__66_SQL_Injection,score__16_Dictionary_based_Password_Attack,score__310_Scanning_for_Vulnerable_Software,score__153_Input_Data_Manipulation,score__274_HTTP_Verb_Tampering,score__194_Fake_the_Source_of_Data,score__34_HTTP_Response_Splitting,score__33_HTTP_Request_Smuggling
10,0.4173988103866577,0.18677107989788055,0.21203938126564026,0.09927992522716522,0.0035597067326307297,0.12981177866458893,0.12426841259002686,0.11298911273479462,0.3354499936103821,0.31733614206314087,0.2562711834907532,0.27177661657333374
11,0.4460830092430115,0.19991496205329895,0.24768052995204926,0.0751175656914711,0.04815848171710968,0.07852163165807724,0.11563627421855927,0.12723320722579956,0.3209403455257416,0.3306516110897064,0.2789706885814667,0.3130941689014435
12,0.44278404116630554,0.17312002182006836,0.18312160670757294,0.11053456366062164,0.045765988528728485,0.14636410772800446,0.14394715428352356,0.1414540857076645,0.35060328245162964,0.3171268403530121,0.29011306166648865,0.32859838008880615
13,0.4945876896381378,0.22985994815826416,0.24198226630687714,0.04419000446796417,0.05224825069308281,0.1081625372171402,0.1305771768093109,0.11662454903125763,0.36388424038887024,0.3360813856124878,0.33243295550346375,0.33952584862709045
14,0.5116674304008484,0.10953961312770844,0.21698009967803955,0.09126830101013184,-0.002847764641046524,0.1839596927165985,0.1691920906305313,0.20405888557434082,0.44926536083221436,0.35695284605026245,0.3361605405807495,0.34328892827033997
15,0.4781050384044647,0.20201142132282257,0.2481817901134491,0.04914703965187073,0.025825582444667816,0.0973362848162651,0.12238071858882904,0.14282415807247162,0.34947168827056885,0.340503990650177,0.3125448226928711,0.3342016637325287
16,0.47664839029312134,0.17541775107383728,0.19575443863868713,0.08619949966669083,-0.03451357036828995,0.15614564716815948,0.15932267904281616,0.1502852439880371,0.374416708946228,0.34914645552635193,0.31314322352409363,0.316402792930603
17,0.425076425075531,0.19935575127601624,0.22502094507217407,0.13573509454727173,0.021536830812692642,0.22011490166187286,0.19928908348083496,0.12282748520374298,0.3675561249256134,0.3894954323768616,0.2449834644794464,0.27139517664909363
18,0.43674904108047485,0.19100812077522278,0.24699057638645172,0.06115148589015007,0.03143602982163429,0.07524233311414719,0.12509852647781372,0.12028098106384277,0.3189312815666199,0.3287382125854492,0.26940077543258667,0.31252798438072205
19,0.42776861786842346,0.19611051678657532,0.24754704535007477,0.12381818890571594,-0.006711624562740326,0.2118585705757141,0.22929136455059052,0.13899987936019897,0.37849295139312744,0.36611416935920715,0.2336677461862564,0.2682212293148041
20,0.4572286903858185,0.16891543567180634,0.20365792512893677,0.0767984464764595,-0.021724000573158264,0.16336306929588318,0.15865492820739746,0.15219087898731232,0.36945196986198425,0.3529437780380249,0.30527836084365845,0.31682825088500977
21,0.4202727675437927,0.19332680106163025,0.23844870924949646,0.057885974645614624,0.03941362723708153,0.08016151189804077,0.11820551753044128,0.11286790668964386,0.32215583324432373,0.30389976501464844,0.2680701017379761,0.2991582453250885
22,0.437555193901062,0.20142099261283875,0.24208727478981018,0.054658446460962296,0.027911491692066193,0.08135098963975906,0.11677383631467819,0.12174759060144424,0.3258576989173889,0.33398905396461487,0.27564412355422974,0.31363779306411743
23,0.4082484245300293,0.20706042647361755,0.2254638373851776,0.059509940445423126,0.040438562631607056,0.07179586589336395,0.10494488477706909,0.10904723405838013,0.3039955496788025,0.2897787392139435,0.2579920291900635,0.28510844707489014
24,0.4225466251373291,0.19701942801475525,0.2479354590177536,0.0617574006319046,0.035375986248254776,0.07789362221956253,0.12009930610656738,0.11313021183013916,0.311149001121521,0.32398882508277893,0.2652299404144287,0.30462008714675903
25,0.38943466544151306,0.19490966200828552,0.2145179659128189,0.12544934451580048,-0.0036421306431293488,0.26252666115760803,0.2773743271827698,0.3102174997329712,0.4543555676937103,0.29095548391342163,0.41002243757247925,0.38777995109558105
26,0.42832493782043457,0.18207892775535583,0.2524349093437195,0.12145068496465683,-0.006130587309598923,0.23314453661441803,0.2475769817829132,0.26973843574523926,0.43327856063842773,0.3184523582458496,0.4093221426010132,0.3510601818561554
27,0.4368727207183838,0.1849379688501358,0.29381638765335083,0.153774693608284,0.01185530424118042,0.25504106283187866,0.2616284191608429,0.29447343945503235,0.4271788001060486,0.3339480757713318,0.3820418119430542,0.36139988899230957
28,0.36202412843704224,0.20046615600585938,0.23773200809955597,0.09170832484960556,0.035672008991241455,0.23717695474624634,0.24025288224220276,0.2693593204021454,0.4096675515174866,0.2631388306617737,0.4489744305610657,0.33719390630722046
29,0.4037100076675415,0.2313702404499054,0.17642411589622498,0.06252313405275345,0.033077869564294815,0.2152385711669922,0.23765644431114197,0.2716026306152344,0.42181164026260376,0.2977306842803955,0.3912045955657959,0.3601207733154297
30,0.3887888193130493,0.23620061576366425,0.21969687938690186,0.044213052839040756,0.014318924397230148,0.19790397584438324,0.24093306064605713,0.24715864658355713,0.4032239317893982,0.30743080377578735,0.4080067276954651,0.3368426561355591
31,0.27243900299072266,0.17872285842895508,0.200379878282547,0.08367826789617538,0.029889360070228577,0.30904388427734375,0.24643433094024658,0.11563465744256973,0.34967952966690063,0.24406525492668152,0.33483806252479553,0.2561608850955963
32,0.3810812532901764,0.20428472757339478,0.21061059832572937,0.163688063621521,-0.009126631543040276,0.26339882612228394,0.2674213647842407,0.17491859197616577,0.40958482027053833,0.342209130525589,0.36272770166397095,0.27424970269203186
33,0.34191352128982544,0.1673123836517334,0.2710757553577423,0.29364389181137085,-0.00014043552801012993,0.4049946963787079,0.26101312041282654,0.1998918652534485,0.4392039477825165,0.242624893784523,0.31789401173591614,0.2797221541404724
34,0.47478699684143066,0.22821150720119476,0.2648136615753174,0.07625681161880493,0.0047535402700304985,0.14004790782928467,0.3335520625114441,0.24050363898277283,0.4114864766597748,0.3421899378299713,0.31669482588768005,0.35028278827667236
35,0.4177226424217224,0.2482476830482483,0.26991695165634155,0.11148720234632492,0.0034491773694753647,0.09775805473327637,0.26855024695396423,0.18754319846630096,0.3983541429042816,0.37832605838775635,0.30180099606513977,0.33797746896743774
36,0.40386444330215454,0.14232471585273743,0.11018116772174835,0.1487816721200943,0.008038166910409927,0.1911288946866989,0.2010275423526764,0.2258458435535431,0.3731220066547394,0.25736576318740845,0.24123960733413696,0.26458752155303955
37,0.3798266649246216,0.22314542531967163,0.15186992287635803,0.17201435565948486,0.059290796518325806,0.2214350402355194,0.21580159664154053,0.17132097482681274,0.3749462366104126,0.2867957055568695,0.3185710906982422,0.31197047233581543
38,0.36987823247909546,0.2083444744348526,0.2425854504108429,0.16581813991069794,0.016063449904322624,0.18249908089637756,0.304364949464798,0.14960235357284546,0.38731008768081665,0.30285102128982544,0.3126305341720581,0.31279563903808594
39,0.35979530215263367,0.2084490954875946,0.24424618482589722,0.18240045011043549,0.010047721676528454,0.2083451747894287,0.2738487124443054,0.16532522439956665,0.3878921866416931,0.29426300525665283,0.35875216126441956,0.3163961172103882
40,0.505868673324585,0.19975607097148895,0.21947523951530457,0.10795044898986816,0.018013177439570427,0.20967361330986023,0.3528245687484741,0.33824270963668823,0.4367227554321289,0.3400452733039856,0.3313131332397461,0.3694831132888794
41,0.38353514671325684,0.30563879013061523,0.3298237919807434,0.17799316346645355,0.055296264588832855,0.2925790548324585,0.2959020435810089,0.10555765777826309,0.36015424132347107,0.341919869184494,0.2931475043296814,0.30265915393829346
42,0.4392393231391907,0.28638923168182373,0.25786715745925903,0.07294131815433502,0.03332158550620079,0.19775710999965668,0.30603504180908203,0.11905774474143982,0.3984699249267578,0.3132528066635132,0.2947116494178772,0.30056625604629517
43,0.4137355089187622,0.25108781456947327,0.27749666571617126,0.09888950735330582,0.015921320766210556,0.14671121537685394,0.24552515149116516,0.10103881359100342,0.33482739329338074,0.30796313285827637,0.2803288698196411,0.30470120906829834
44,0.4617319107055664,0.26837125420570374,0.31701672077178955,0.09586789458990097,0.06541865319013596,0.15718427300453186,0.29646384716033936,0.15751869976520538,0.4304420053958893,0.31547462940216064,0.32725828886032104,0.3536769151687622
45,0.3989163041114807,0.29964470863342285,0.2659779191017151,0.07213665544986725,0.04646347090601921,0.2006816416978836,0.22938448190689087,0.14841017127037048,0.3200675845146179,0.33494025468826294,0.31441861391067505,0.3192700743675232
46,0.421663761138916,0.254996657371521,0.24232527613639832,0.10655848681926727,0.035642072558403015,0.1787111461162567,0.26168155670166016,0.09190776944160461,0.33305835723876953,0.3015434145927429,0.2871996760368347,0.282004714012146
47,0.43860793113708496,0.26389366388320923,0.25043171644210815,0.08530440181493759,0.045446865260601044,0.18744328618049622,0.29775679111480713,0.10820624977350235,0.43425923585891724,0.2919464111328125,0.2868892252445221,0.3229159712791443
48,0.42965516448020935,0.2664514183998108,0.239668607711792,0.0830843448638916,0.04754675552248955,0.2016323208808899,0.4095173478126526,0.15505732595920563,0.3842008709907532,0.2985696792602539,0.3111124634742737,0.3166002631187439
49,0.4737861752510071,0.28845250606536865,0.26793497800827026,0.12418192625045776,0.035364583134651184,0.17181427776813507,0.2555026412010193,0.16341784596443176,0.38946235179901123,0.3549231290817261,0.3577905297279358,0.3852251470088959
50,0.36381393671035767,0.2853376865386963,0.16050268709659576,0.039357468485832214,0.07859634608030319,0.18501287698745728,0.22737938165664673,0.10269393026828766,0.34027788043022156,0.281721830368042,0.22322021424770355,0.27366095781326294
51,0.40958160161972046,0.24775247275829315,0.23887217044830322,0.09671997278928757,0.11900028586387634,0.18829455971717834,0.30593371391296387,0.13731981813907623,0.31242674589157104,0.2824488580226898,0.319677472114563,0.3061440587043762
52,0.39672207832336426,0.23243314027786255,0.21455180644989014,0.10816756635904312,0.0007848232053220272,0.17839418351650238,0.21809926629066467,0.10170486569404602,0.37324339151382446,0.343408465385437,0.27512359619140625,0.2932359576225281
53,0.4634425640106201,0.2633902132511139,0.25461575388908386,0.12686067819595337,-0.007099956274032593,0.17633500695228577,0.2634556293487549,0.12992168962955475,0.38946732878685,0.36208415031433105,0.30729448795318604,0.35157912969589233
54,0.4121254086494446,0.28668978810310364,0.22511669993400574,0.09794484078884125,0.07953063398599625,0.1496923267841339,0.22644948959350586,0.12448994815349579,0.3482745885848999,0.3419441282749176,0.27889174222946167,0.3002634048461914
55,0.3739667534828186,0.23913636803627014,0.24852627515792847,0.09689104557037354,0.05217424035072327,0.308373361825943,0.3136061131954193,0.08780652284622192,0.33678147196769714,0.2884608507156372,0.2621431350708008,0.2624903917312622
56,0.4444808065891266,0.254238098859787,0.23875932395458221,0.10411461442708969,0.04437415301799774,0.18391424417495728,0.2833753228187561,0.10553057491779327,0.3446655869483948,0.3090572953224182,0.2901647388935089,0.29578322172164917
57,0.42164942622184753,0.2518494725227356,0.2592233121395111,0.10302978754043579,0.051886286586523056,0.18336811661720276,0.2882533073425293,0.10866717994213104,0.3385607600212097,0.2886786162853241,0.29908525943756104,0.3000921905040741
58,0.38266605138778687,0.2522951662540436,0.23858493566513062,0.09371879696846008,0.05900052562355995,0.18184331059455872,0.29326310753822327,0.08564982563257217,0.327269047498703,0.2896517515182495,0.2681684195995331,0.2722141146659851
59,0.421663761138916,0.254996657371521,0.24232527613639832,0.10655848681926727,0.035642072558403015,0.1787111461162567,0.26168155670166016,0.09190776944160461,0.33305835723876953,0.3015434145927429,0.2871996760368347,0.282004714012146
60,0.42166370153427124,0.2549965977668762,0.24232527613639832,0.10655848681926727,0.035642072558403015,0.1787111461162567,0.26168155670166016,0.09190776944160461,0.33305835723876953,0.3015434145927429,0.2871996760368347,0.282004714012146
61,0.4144723415374756,0.29154708981513977,0.2628873586654663,0.10261504352092743,0.04159065708518028,0.2012689858675003,0.22432668507099152,0.11183931678533554,0.33985739946365356,0.34103578329086304,0.30841904878616333,0.3172103762626648
62,0.4090310037136078,0.26964664459228516,0.24327616393566132,0.07573109865188599,0.019016996026039124,0.18323177099227905,0.2591986358165741,0.10830632597208023,0.34507668018341064,0.31890860199928284,0.2785424590110779,0.29846495389938354
63,0.42741477489471436,0.2713470757007599,0.2413225769996643,0.09891390055418015,0.02564029023051262,0.18201550841331482,0.23092681169509888,0.1147410050034523,0.35509711503982544,0.31529808044433594,0.29197829961776733,0.30656370520591736
64,0.3685712218284607,0.2588214576244354,0.2737328112125397,0.08427812159061432,0.05547817796468735,0.14010781049728394,0.2664855420589447,0.08098628371953964,0.35607898235321045,0.2818201184272766,0.2674088180065155,0.2847664952278137
65,0.3457266092300415,0.21078957617282867,0.2264934778213501,0.08474256098270416,0.0398310162127018,0.16137999296188354,0.29219508171081543,0.059705689549446106,0.3156506419181824,0.22764858603477478,0.2576560974121094,0.25572147965431213
66,0.3656778335571289,0.18930552899837494,0.2289557158946991,0.10288479924201965,-0.026843342930078506,0.1505078673362732,0.22918610274791718,0.14415863156318665,0.3573187589645386,0.3938632607460022,0.30048617720603943,0.3336530923843384
67,0.3704090416431427,0.2262418270111084,0.1471390724182129,0.056443460285663605,0.01493411511182785,0.2208728790283203,0.2444295883178711,0.22214722633361816,0.39943617582321167,0.2807103395462036,0.39822080731391907,0.3358882665634155
68,0.4823380708694458,0.20805272459983826,0.2049160599708557,0.1075281873345375,0.005319639109075069,0.2382093071937561,0.293262779712677,0.33118706941604614,0.4439617991447449,0.3638508915901184,0.4100503623485565,0.4038645923137665
69,0.3916671872138977,0.17879754304885864,0.2692644000053406,0.08727443218231201,-0.045389220118522644,0.10364055633544922,0.17074283957481384,0.13026127219200134,0.31885889172554016,0.361197829246521,0.2586555778980255,0.31013917922973633
70,0.4139474034309387,0.17843826115131378,0.14111167192459106,0.022619351744651794,0.02816939726471901,0.15339583158493042,0.17705711722373962,0.20894518494606018,0.33011630177497864,0.28617972135543823,0.2865132689476013,0.3291795253753662
71,0.420665442943573,0.22974923253059387,0.26116305589675903,0.05369681119918823,0.02040233463048935,0.1540985405445099,0.18787331879138947,0.1799597442150116,0.40176820755004883,0.31001582741737366,0.3429887294769287,0.3567155599594116
72,0.49918532371520996,0.21647119522094727,0.2076195776462555,0.0882803201675415,0.028152815997600555,0.22087788581848145,0.2360672950744629,0.3203601837158203,0.4654226303100586,0.35674506425857544,0.333865761756897,0.4046895205974579
73,0.3871269226074219,0.20350585877895355,0.16342535614967346,0.09807902574539185,0.013771887868642807,0.19868898391723633,0.22713616490364075,0.23188309371471405,0.4022052586078644,0.3052007853984833,0.3762694299221039,0.3314608633518219
74,0.3443678021430969,0.18646711111068726,0.20480923354625702,0.04353923350572586,0.02333032712340355,0.22131869196891785,0.23661336302757263,0.13704155385494232,0.3819615840911865,0.26286405324935913,0.3511304259300232,0.2987079620361328
75,0.4189223349094391,0.1949220448732376,0.20410893857479095,0.05909833312034607,-0.004351228009909391,0.20786292850971222,0.2567940950393677,0.19563692808151245,0.41702404618263245,0.3349080979824066,0.35424506664276123,0.3362444043159485
76,0.47387105226516724,0.22196505963802338,0.27534380555152893,0.11961764097213745,-0.009878264740109444,0.24860547482967377,0.30926984548568726,0.29236459732055664,0.47474363446235657,0.39476191997528076,0.39042651653289795,0.4159069061279297
77,0.354905903339386,0.24420490860939026,0.2704147398471832,0.1711997091770172,0.006412234157323837,0.3671078681945801,0.30554935336112976,0.20109140872955322,0.425453245639801,0.3592590093612671,0.4006270170211792,0.368519127368927
78,0.34866708517074585,0.23128893971443176,0.16314315795898438,0.10437221825122833,-0.014747502282261848,0.27021855115890503,0.2727441191673279,0.1924712210893631,0.38795095682144165,0.3573228418827057,0.3945350646972656,0.3443557620048523
79,0.4228782057762146,0.22526520490646362,0.2623257637023926,0.139389768242836,-0.011444436386227608,0.20803847908973694,0.2914925217628479,0.2525084912776947,0.434164822101593,0.3441334366798401,0.36082470417022705,0.36975589394569397
80,0.3920125365257263,0.2594450116157532,0.27578407526016235,0.1557692289352417,-0.01796663925051689,0.22823652625083923,0.2787725627422333,0.22325506806373596,0.3929661810398102,0.33865901827812195,0.32520782947540283,0.3583512604236603
81,0.420857310295105,0.2600035071372986,0.25349801778793335,0.14661943912506104,-0.0200106892734766,0.22135737538337708,0.27490317821502686,0.21623682975769043,0.4004477262496948,0.3418852984905243,0.3341240882873535,0.3709768056869507
82,0.4000498950481415,0.1887299120426178,0.20139163732528687,0.059170231223106384,-0.004420311190187931,0.21212399005889893,0.2535689175128937,0.19185380637645721,0.4103599786758423,0.3181966245174408,0.35233819484710693,0.3236321806907654
83,0.4305589199066162,0.253669798374176,0.21908478438854218,0.1634032428264618,0.00847085751593113,0.24689197540283203,0.2752645015716553,0.2342962920665741,0.39695626497268677,0.3130173087120056,0.3271167278289795,0.3541961908340454
84,0.43924465775489807,0.24314676225185394,0.23964323103427887,0.1643005758523941,0.0200406014919281,0.24263259768486023,0.278636634349823,0.2781577408313751,0.39505401253700256,0.3229246735572815,0.3407847285270691,0.3543661832809448
85,0.45357590913772583,0.22603914141654968,0.2382880002260208,0.13924241065979004,-0.007617546245455742,0.27369433641433716,0.29472121596336365,0.2746279835700989,0.45385414361953735,0.36113590002059937,0.41065096855163574,0.38153737783432007
86,0.43211331963539124,0.23547428846359253,0.20442438125610352,0.14163854718208313,-0.009608859196305275,0.26744163036346436,0.28463172912597656,0.26546481251716614,0.4239957630634308,0.3417815566062927,0.4106815457344055,0.3771296739578247
87,0.45170944929122925,0.24194422364234924,0.2069268673658371,0.17328113317489624,-0.008066668175160885,0.2507740557193756,0.30454912781715393,0.26228195428848267,0.44515562057495117,0.3623585104942322,0.40096160769462585,0.3839142620563507
88,0.35392406582832336,0.19818474352359772,0.24781614542007446,0.10762035846710205,0.009588279761373997,0.26310527324676514,0.2704203128814697,0.18844017386436462,0.41753852367401123,0.31016793847084045,0.363591730594635,0.3318021893501282
89,0.42905882000923157,0.24739596247673035,0.21837997436523438,0.09166957437992096,0.04624804109334946,0.21768739819526672,0.21089079976081848,0.31108561158180237,0.4151151180267334,0.3205725848674774,0.37346065044403076,0.38742315769195557
90,0.418734073638916,0.22181200981140137,0.23980040848255157,0.04151518642902374,-0.03973954916000366,0.24276068806648254,0.26013463735580444,0.23861020803451538,0.41102316975593567,0.29355481266975403,0.2895747423171997,0.35812270641326904
91,0.36536431312561035,0.18645325303077698,0.19314023852348328,0.025050301104784012,0.000825336086563766,0.20028769969940186,0.2383558750152588,0.1826317459344864,0.3947482109069824,0.29908204078674316,0.3473527431488037,0.3199698328971863
92,0.3252982199192047,0.20051336288452148,0.2701948285102844,0.156735360622406,0.028308479115366936,0.3112448453903198,0.27079832553863525,0.15300971269607544,0.3975650370121002,0.2784700095653534,0.3584524691104889,0.3178447484970093
93,0.358745813369751,0.1875755786895752,0.1979723572731018,0.03748828545212746,0.01877887360751629,0.2371235191822052,0.23061469197273254,0.15282249450683594,0.38436591625213623,0.26708462834358215,0.3491358757019043,0.30938512086868286
94,0.5028623342514038,0.15708766877651215,0.2220294177532196,0.0851818323135376,0.02381235919892788,0.24781611561775208,0.2509036064147949,0.2916555106639862,0.47886034846305847,0.3558351397514343,0.38277751207351685,0.38703450560569763
95,0.3575076460838318,0.20727255940437317,0.22934570908546448,0.1004532128572464,0.038082223385572433,0.28275054693222046,0.2568175792694092,0.27272364497184753,0.42691686749458313,0.2674005925655365,0.43063855171203613,0.34437018632888794
96,0.48658645153045654,0.16393175721168518,0.21158577501773834,0.1073293387889862,0.017001604661345482,0.2035997211933136,0.2632623314857483,0.2562520503997803,0.4295156002044678,0.29096078872680664,0.279551237821579,0.3105802834033966
97,0.41600358486175537,0.2845298647880554,0.30060237646102905,0.15527284145355225,-0.0027357707731425762,0.20798256993293762,0.28147998452186584,0.21846574544906616,0.4363808035850525,0.33292412757873535,0.3900514841079712,0.38036292791366577
98,0.45065081119537354,0.18480375409126282,0.1741197109222412,0.10259472578763962,0.0028301547281444073,0.2240297496318817,0.284834086894989,0.25168657302856445,0.4484887719154358,0.26828473806381226,0.29999732971191406,0.29273903369903564
99,0.4045954942703247,0.1962854266166687,0.13665392994880676,0.09627482295036316,0.0068939379416406155,0.24560165405273438,0.27664634585380554,0.2046099305152893,0.43696966767311096,0.23969539999961853,0.26653289794921875,0.25652211904525757
100,0.43540412187576294,0.2800767123699188,0.2997337877750397,0.09339164197444916,0.02091427892446518,0.219722181558609,0.24899327754974365,0.23124057054519653,0.411408007144928,0.354319304227829,0.343452513217926,0.34981292486190796
101,0.5336318016052246,0.1738024652004242,0.19320574402809143,0.06274224817752838,0.040142860263586044,0.1687898188829422,0.166226327419281,0.2664695084095001,0.4068318009376526,0.34769657254219055,0.31058281660079956,0.3642926514148712
102,0.36821162700653076,0.18749624490737915,0.1962142139673233,0.030347220599651337,0.0005730078555643559,0.22321856021881104,0.24579045176506042,0.18567362427711487,0.3943582773208618,0.2942144572734833,0.3477029502391815,0.324984610080719
103,0.47382086515426636,0.19190236926078796,0.22203761339187622,0.04377409443259239,0.032612793147563934,0.1626175343990326,0.20025913417339325,0.26864272356033325,0.4032248556613922,0.3076683282852173,0.33163702487945557,0.3628564476966858
104,0.4762599468231201,0.22900766134262085,0.20794224739074707,0.10462437570095062,-0.008580317720770836,0.21614626049995422,0.18598151206970215,0.20162081718444824,0.41043591499328613,0.3764904737472534,0.32443898916244507,0.3547878861427307
105,0.47532761096954346,0.22829744219779968,0.16178372502326965,0.10987243056297302,0.004073960706591606,0.16920307278633118,0.18017908930778503,0.20255446434020996,0.3957313895225525,0.38019859790802,0.3319421410560608,0.3516871929168701
106,0.5016844868659973,0.2245144546031952,0.20801302790641785,0.058015014976263046,-0.0020209476351737976,0.2382933497428894,0.2615189254283905,0.26948198676109314,0.500987708568573,0.3944937586784363,0.36214494705200195,0.3898605406284332
107,0.4866781234741211,0.21677476167678833,0.21260473132133484,0.0954790934920311,0.025910720229148865,0.16909047961235046,0.18959733843803406,0.23771312832832336,0.4308873414993286,0.35822275280952454,0.36069536209106445,0.3784020245075226
108,0.46944671869277954,0.22713115811347961,0.1926470845937729,0.021301599219441414,0.027905356138944626,0.17266330122947693,0.16784794628620148,0.22128397226333618,0.40471261739730835,0.31870079040527344,0.30845746397972107,0.35705387592315674
109,0.4494614005088806,0.22970689833164215,0.2638002038002014,0.03738097473978996,0.01805782876908779,0.16447332501411438,0.21261605620384216,0.24574606120586395,0.42064106464385986,0.3140580654144287,0.413897842168808,0.3677470088005066
110,0.3727913200855255,0.2052684873342514,0.21909835934638977,0.16954857110977173,0.0011173374950885773,0.31451454758644104,0.25635188817977905,0.20086787641048431,0.45270347595214844,0.2968134880065918,0.398944616317749,0.31321871280670166
111,0.427811861038208,0.21002021431922913,0.17364685237407684,0.08315049856901169,-0.003021539654582739,0.2423936277627945,0.2164745330810547,0.15450787544250488,0.44572293758392334,0.3544233739376068,0.37031638622283936,0.3197277784347534
112,0.44017213582992554,0.21566180884838104,0.17536786198616028,0.08953138440847397,0.006110686808824539,0.2417415976524353,0.21839578449726105,0.1712246835231781,0.4515942633152008,0.36396753787994385,0.38047999143600464,0.3312216103076935
113,0.42187339067459106,0.19406022131443024,0.17633967101573944,0.09066896140575409,0.01726231537759304,0.2404840737581253,0.22154965996742249,0.22420111298561096,0.4488489031791687,0.2862579822540283,0.3814047574996948,0.31986257433891296
114,0.44679489731788635,0.20977768301963806,0.22558647394180298,0.05964305251836777,0.047702498733997345,0.1657506376504898,0.15655241906642914,0.15617990493774414,0.41729795932769775,0.30328136682510376,0.34815412759780884,0.31311726570129395
115,0.43053436279296875,0.23466557264328003,0.21818891167640686,0.036528829485177994,0.01081329770386219,0.16617095470428467,0.2049073725938797,0.18893209099769592,0.3795328140258789,0.31194156408309937,0.3463406562805176,0.35386183857917786
116,0.43866416811943054,0.24753853678703308,0.24728965759277344,0.047115277498960495,0.011276928707957268,0.1969226896762848,0.21762263774871826,0.20695409178733826,0.4001515507698059,0.32863515615463257,0.3588869571685791,0.37510621547698975
117,0.42987191677093506,0.18548943102359772,0.20591363310813904,0.06124766916036606,-0.0015221275389194489,0.22994115948677063,0.22215813398361206,0.2194054126739502,0.40530335903167725,0.3275102376937866,0.3539898991584778,0.3464248478412628
118,0.3946153521537781,0.1968192607164383,0.17681004106998444,0.042760103940963745,0.005770908202975988,0.2182755470275879,0.23106354475021362,0.20585203170776367,0.3966558277606964,0.3041530251502991,0.3689204454421997,0.3309861421585083
119,0.36142194271087646,0.19383320212364197,0.17945367097854614,0.02924981154501438,0.0009727440774440765,0.21291416883468628,0.23570221662521362,0.19306226074695587,0.39114058017730713,0.29357773065567017,0.3708345592021942,0.3251209855079651
120,0.3971872925758362,0.19097068905830383,0.18060779571533203,0.03624654933810234,0.0031064492650330067,0.22058695554733276,0.23127798736095428,0.21303676068782806,0.39799952507019043,0.30590635538101196,0.369243323802948,0.3346635699272156
121,0.4350755214691162,0.1722419261932373,0.10952430963516235,0.09638965874910355,0.0046787625178694725,0.12439888715744019,0.16062204539775848,0.18458965420722961,0.3072441518306732,0.34365400671958923,0.3034185469150543,0.3198137879371643
122,0.4027858078479767,0.22534194588661194,0.1913999617099762,0.04840860888361931,0.00826309248805046,0.2708534896373749,0.2592933773994446,0.2539278268814087,0.43300753831863403,0.31827831268310547,0.42667460441589355,0.36664506793022156
